book1,book2,prop1,prop2,count,pp1,pp2
accountofeuropea02burk,cihm_32429,0.9636363636363636,0.9352941176470588,318,330,340
accountofeuropea02burk,cihm_48532,0.9606060606060606,0.9323529411764706,317,330,340
accountofeuropea02burk,dodsley,0.9606060606060606,0.9323529411764706,317,330,340
accountofeuropea02burkiala,dodsley,0.9723926380368099,0.9323529411764706,317,326,340
accountofeuropea02burkrich,accountofeuropea02burkiala,0.9606060606060606,0.9723926380368099,317,330,326
accountofeuropea02burkrich,anaccountofeurop02burkiala,0.9545454545454546,0.9545454545454546,315,330,330
accountofeuropea02burkrich,cihm_32429,0.9606060606060606,0.9323529411764706,317,330,340
accountofeuropea02burkrich,dodsley,0.9606060606060606,0.9323529411764706,317,330,340
accountofgospell00churiala,anaccountgospel00churgoog,0.956989247311828,0.9700272479564033,356,372,367
accountoflaterev00edwa,accountoflifeofl00brai,0.9719101123595506,0.9453551912568307,346,356,366
